"id","code","name"
"19859","34_19859","CAREER-WOMEN"
"19877","34_19877","Evaluation de l'impact du guide de la consommation responsable et de la Fête du développement durable"
"19891","34_19891","Accompagnement dans le processus de rectrutement d'un-e cadre supérieur-e du SAN - Service des autos et de la navigation du département des institutions (DI) de l'Etat de Genève"
"19892","34_19892","Accompagnement dans le processus de rectrutement de deux cadres supérieur-e-s du SPMI (DIP) - Service de protection des mineurs du département de l'Instruction Publique (DIP) de l'Etat de Genève"
"20008","34_20008","Virtual Collaborative Spaces for Software Evolution - MMI - continuation - Hasler"
"20034","34_20034","Reengineering Basé sur les Ontologies"
"20093","34_20093","CAS HEG-CNAM"
"20224","34_20224","Création d'un programme de numérisation des archives historiques pour assurer la conservation à long terme au format numérique."
"20296","34_20296","Office de la jeunesse - Service des loisirs - Passeport vacances"
"20449","34_20449","Contributuion à la mise ne place du dispositif de formation pour les nouveaux cadres en collaboration avec Monsieur Arthur Anthamatten."
"20450","34_20450","L'impact des nouveaux médias sociaux sur le comportement des acheteurs de produits touristiques : identification des défis et des opportunités pour les entreprises de l'industrie suisse du tourisme."
"20462","34_20462","Elaboration d'un test d'évaluation en comptabilité sur un support informatique"
"20595","34_20595","CAPMANAGER, Leadership Organisationel CAS cap LO exploitation Classe A"
"20599","34_20599","CAPMANAGER, Management de proximité CAS cap MP exploitation Classe A"
"20600","34_20600","CAPMANAGER, Management de proximité CAS cap MP exploitation Classe B"
"20636","34_20636","Rôle de l'information dans Enabling Competitive Advantage"
"20639","34_20639","Adaptation du module de ePortfolio pour le public HES-Ge. eCulture"
"20640","34_20640","Préparation et animation d'un cours magistral et séance de travaux pratiques sur le marketing documentaire pour les élèves de l'INTD (CNAM Paris)."
"20643","34_20643","Projet Etude du système des loyers comparatifs le l'Office Fédéral du Loyer"
"20693","34_20693","Participation à la conception de la nouvelle formule éditoriale de la revue Documentaliste-Sciences"
"20711","34_20711","Mesures destinées à venir en aide aux familles sous forme de prestations complémentaires et réallocation partielle des moyens financiers à disposition"
"20712","34_20712","4ème Symposium de la Haute école de gestion de Genève Dessine-moi un service ! Entreprises et administrations : comment concevoir et valoriser vos services"
"20725","34_20725","MAS en ""Management de la sécurité des systèmes d'information"""
"20768","34_20768","Mandats divers filière Information documentaire"
"20779","34_20779","Système intégré pour la protection des biens culturels documentaires"
"20780","34_20780","Integrated Information Security Management System I²SMS"
"20781","34_20781","Système intégré de management de la sécurité de l'information "
"20793","34_20793","Expertise fiscalité écologique"
"20797","34_20797","Formation continue en International Commodity Trading en collaboration avec HEC"
"20814","34_20814","Classification de consommateurs d'un marketing viral ou dissécation d'un espace métrique en vue d'une réalisation optimale de cet espace"
"20935","34_20935","Info-Net Economy - Projet E-lib.ch "
"20943","34_20943","Affectation de personnel avec contraintes de rotations"
"20954","34_20954","Forensic Analysis of Small Scale Digital Devices"
"20959","34_20959","Séminaire catalogue pour tous - Contrôle interne / Gestion des risques I"
"20963","34_20963","Gestion des projets et implémentation des outils 2.0"
"20979","34_20979","Accompagnement du projet de création d'un centre de ressources documentaires"
"21006","34_21006","Accompagnement du groupe de travail en charge de la définition d'un plan de développement pour la bibliothèque du CICR"
"21007","34_21007","Edition de contenu CMS"
"21039","34_21039","Adaptive mobile and market"
"21052","34_21052","Making leading edge traceability a reality in agricultural Fair Trade ' pre-project"
"21086","34_21086","Etablir un rapport donnant des recommandations pratiques détaillées, réalisables, chiffrées et exploitables à cours et moyen termes."
"21092","34_21092","Stratégie des bibliothèques du canton de Berne"
"21125","34_21125","Moteur de recherche pour les activités du mercredi"
"21175","34_21175","Virtual Easy Grid"
"21244","34_21244","Office de la jeunesse - Service des loisirs - Info vacances"
"21253","34_21253","Etude d'organisation de la documeantation de la région Rhône-Alpes, France."
"21254","34_21254","Etude sur les formations de bibliothécaires en Communauté Françaises de Belgique"
"21302","34_21302","Cours de Formation Continue - Filière ID"
"21312","34_21312","Mandat cap vge LO développement"
"21313","34_21313","Mandat cap vge MP développement"
"21314","34_21314","Mandat cap vge LO exploitation pilote 2008-2009"
"21315","34_21315","Mandat cap vge MP exploitation pilote 2008-2009"
"21316","34_21316","Mandat cap vge LO exploitation édition 1-2009"
"21317","34_21317","Mandat cap vge MP exploitation édition 1-2009"
"21318","34_21318","Mandat IntroManager édition 1-2008/2009"
"21319","34_21319","Mandat TransfertManager LO 2008-2009"
"21320","34_21320","Mandat TransfertManager MP 2008-2009"
"21398","34_21398","Projet Institut de la Science des Services"
"21415","34_21415","Making leading edge traceability a reality in agricultural Fair Trade"
"21495","34_21495","Création d'un chatbot pour le site web des Kornhausbibliotheken."
"21496","34_21496","Etude sur la mise en oeuvre des licences nationales pour le Consortium des bibliothèques universitaires suisses."
"21497","34_21497","Contribution au projet MESO III"
"21506","34_21506","Soutien au système qualité"
"21507","34_21507","Soutien au système qualité"
"21508","34_21508","Soutien au système qualité"
"21509","34_21509","Soutien au système qualité"
"21510","34_21510","Soutien au système qualité"
"21511","34_21511","Soutien au système qualité"
"21631","34_21631","Analyse du comportement des clients ' Evaluation des Prestations de Téléchargement"
"21632","34_21632","Roue d'INformation"
"21650","34_21650","MAS Intelligence économique et veille stratégique"
"21655","34_21655","Récupération d'informations sensibles depuis un équipement Global Positioning System (GPS)"
"21670","34_21670","5ème Symposium de la Haute école de gestion de Genève On ne joue pas avec la sécurité ! Entreprises et administrations : garantissez la pérennité de vos informations."
"21674","34_21674","Cours de Formation Continue - Filière EE"
"21717","34_21717","Services d'information documentaire"
"21766","34_21766","Étude empirique des changements organisationnels et structurels liés à la mise en place d'un système de gestion intégré dans le département des finances d'une administration publique."
"21774","34_21774","Une approche pluridisciplinaire pour la tarification des services et autres biens intangibles."
"21775","34_21775","MARKAL Social ' modélisation de mesures d'économies d'énergie basées sur le comportement des utilisateurs"
"21808","34_21808","Générateur automatique de signaux d'investissements basés sur l'analyse d'actions"
"22224","34_22224","From Prototype To Product"
"22417","34_22417","Making leading edge traceability a reality in agricultural Fair Trade ' pre-project"
"22419","34_22419","Moteur de recherche pour les activités ski-surf et sport-Ados"
"22420","34_22420","Intégration d'une base de donnée pour le fichier Hobby"
"22421","34_22421","Inscriptions aux camps - Interface administrateur et sessions 2008"
"22423","34_22423","Inscriptions aux camps 2009"
"22444","34_22444","MAS Luxury Management"
"22459","34_22459","Etude ASYCUDA"
"22470","34_22470","Esquisse de projet: à court terme et à long terme. - Prix dans le transport de voyageurs "
"22508","34_22508","SLJ - Formulaires génériques d'inscription "
"22512","34_22512","DIP - SRED - La Criée"
"22545","34_22545","Observatoire du marché et du label Genève Région ' Terre Avenir (GRTA)"
"22562","34_22562","Manuel des dérivés et reporting - AVS"
"22563","34_22563","Etude sur la perception par la clientèle de l'ensemble des commerces du Centre Commercial et de Loisirs de La Praille"
"22564","34_22564","Développer pour le EMS de la Fondation Boissonnet un système de contrôle interne basé sur l'ouvrage « Risk Management : safeguarding company assets »"
"22565","34_22565","Strategic Paper on Liberia - Nigeria cooperation in natural resource allocation"
"22566","34_22566","BIC"
"22567","34_22567","Expertise informatique / Affaire Merazzi c/ CFI"
"22568","34_22568","Manifestation annuelle sur le thème de l'eau"
"22583","34_22583","Passeport Vacances - extension des fonctionnalités"
"22584","34_22584","MSc Ingénierie des services (Master consécutif selon Bologne)"
"22654","34_22654","Evalaluation rapport audit Data Warehouse"
"22893","34_22893","CAPMANAGER, Leadership Organisationel CAS cap LO exploitation Classe B"
"22930","34_22930","CAPMANAGER, Leadership Organisationel CAS cap LO exploitation Classe A"
"22933","34_22933","CAPMANAGER, Leadership Organisationel CAS cap LO exploitation Classe B"
"22935","34_22935","CAPMANAGER, Leadership Organisationel CAS cap LO exploitation Classe C"
"22937","34_22937","CAPMANAGER, Management de proximité CAS cap MP exploitation Classe A"
"22938","34_22938","CAPMANAGER, Management de proximité CAS cap MP exploitation Classe B"
"23254","34_23254","Accompagnement Prix Entrepreneur Genilem"
"23268","34_23268","Management de projet appliqué session 2009"
"23272","34_23272","Accompagnement de l'Hospice général de Genève dans la mise en place de nouvelles pratiques de management de projet"
"23280","34_23280","MedAustron Accelerator Project Management Information System Implementation Phase Trois"
"23292","34_23292","IBM-KTI Grant preparation"
"23299","34_23299","Organisation et exécution d'une formation interne pour les collaborateurs du CTI et autres acteurs des projets SI de l'Etat"
"23365","34_23365","Consultation concernant l'impacte du Web 2.0"
"23366","34_23366","Formation continue concernant le transfert de la technologie de Web 2.0."
"23467","34_23467","Conduite de 6 mini-audits management durable"
"23485","34_23485","Animation d'une journée de travail et la rédaction d'un compte rendu."
"23490","34_23490","Innovation via communauté de pratique inter-organisationnelle - Etudier une plateforme des IT (Information Technology) Top-Managers des multinationales lémaniques"
"23498","34_23498","L'industrie des fonds de hedges funds en Suisse : Analyse, perspectives et solutions de réplication "
"23504","34_23504","Utilisation des mondes virtuels 3D comme plateformes de méthodes originales d'études de marché et d`attentes et comportements des consommateurs ' expérimentation sur Second Life "
"23508","34_23508","Empirical study of risk governance practices carried out by a multilateral institution in response to the emergence of a global risk. "
"23510","34_23510","L'univers et la comptabilisation des produits structurés en Suisse "
"23519","34_23519","Diplôme d'études avancées (DAS) en Management durable"
"23520","34_23520","Career Women 2009"
"23582","34_23582","SIC-PBC: Système intégré communiquant pour la protection des biens culturels documentaires"
"23610","34_23610","Journée de l'immobilier et du logement"
"23611","34_23611","MAS en ""Management de la sécurité des systèmes d'information"""
"23657","34_23657","Electronic Submission and Managment of Publications for ICDO Alternative proposal"
"23658","34_23658","MAS Luxury Management - Développement"
"23659","34_23659","Simplification des procédures administratives en vue du développement de l'administration en ligne"
"23660","34_23660","La question du lien entre la main-d'oeuvre frontalière et les salaires dans le canton de Genève au regard de la votation sur la reconduction de l'ALCP"
"23698","34_23698","Memorandum of Understanding University of Edinburgh School of Mathematics"
"23729","34_23729","Biomedical Novelty Detection"
"23741","34_23741","Detecting and Eliminating Bacteria UsinG Information Technology"
"23751","34_23751","Sustainability Assessment and Traceability in Socially Responsible Agricultural Trade."
"23783","34_23783","Compréhension de Systèmes d'Information Basé sur la Modélisation Métier ' CSIM2"
"23787","34_23787","Soutien au système qualité 2009"
"23789","34_23789","Soutien au système qualité 2009"
"23790","34_23790","Soutien au système qualité 2009"
"23791","34_23791","Soutien au système qualité 2009"
"23792","34_23792","Soutien au système qualité 2009"
"23793","34_23793","Soutien au système qualité 2009"
"23842","34_23842","Elaboration et réalisation d'une enquête sur la perception et l'impact de la revue ""Prismes""."
"23844","34_23844","Organisation et exécution d'une formation interne pour les collaborateurs du CTI  et autres acteurs de l'Etat"
"24006","34_24006","Réalisation de développement liés au labo CMS"
"24007","34_24007","Quel site internet pour la commune d'Onex ?"
"24034","34_24034","Formation continue en sécurité de l'information CCSIE"
"24037","34_24037","Développement et mise en oeuvre d'une plateforme de veille technologique personnalisée"
"24053","34_24053","6ème Symposium de la Haute école de gestion de Genève Management durable"
"24063","34_24063","Expertise informatique / Affaire C P1 2005 2004"
"24079","34_24079","eCH BPM Community Schweiz Gestion des processus des administrations publiques suisses"
"24108","34_24108","Evaluation des activités et du fonctionnement du centre d'information-documentation (IDC) de MSF"
"24133","34_24133","Laboratoire d'étude de marchés"
"24167","34_24167","Accompagnement au Management de projet - Projet BMT - couche 2 de l'AeL"
"24244","34_24244","L'industrie suisse des fonds de hedge funds: en quête de l`alpha"
"24245","34_24245","Retro-specification de systèmes d'information"
"24290","34_24290","Multiparametric of engineered tissues from embryonic stem cells (ESCs) : tools for ""Human-based in vitro testing systems"" and ""organ replacement""."
"24411","34_24411","Etude de faisabilité pour les tâches de data and text mining"
"24470","34_24470","SwissPMC: Swiss PubMed Central"
"24530","34_24530","Soutien au système qualité 2009"
"24630","34_24630","Management de projet appliqué session 2010"
"24679","34_24679","CAS en Veille en entreprise"
"24757","34_24757","Modélisation des processus métiers"
"24874","34_24874","CAPMANAGER, Leadership Organisationel CAS cap LT exploitation Classe A et Classe B"
"24875","34_24875","CAPMANAGER, Leadership Organisationel CAS cap LT exploitation Classe B"
"24877","34_24877","CAPMANAGER, Management de proximité CAS cap MP exploitation Classe A & B"
"24878","34_24878","CAPMANAGER, Management de proximité CAS cap MP exploitation Classe B"
"24879","34_24879","CAPMANAGER, Management de proximité CAS cap MP exploitation Classe C"
"24880","34_24880","Mandat CAS module LT 1 Transformé - session 2010-2011 - ville de genève"
"24888","34_24888","Mandat cap vge MP A exploitation édition 2-2010 Classe A & B"
"24889","34_24889","Mandat cap vge MP B exploitation édition 2-2010"
"25064","34_25064","EVE - Events Management solution"
"25282","34_25282","Projet Leonardo MANAGE "
"25509","34_25509","Prix Genilem Entrepreneur HES 2010"
"25514","34_25514","DIP - SRED - La Criée - 2010"
"25555","34_25555","Elektronische Bibliothek Schweiz ""E-lib.ch"""
"25646","34_25646","Organisation et exécution d'une formation interne pour les collaborateurs du CTI  et autres acteurs de l'Etat"
"25690","34_25690","Mesure du degré de ségrégation résidentielle à Genève - CATI-GE - LIL - 2010"
"25694","34_25694","Expertise Informatique / Affaire JI09.013941/DHU/nsa"
"25711","34_25711","Etude pour visualisation et navigation dans une collection de parfums selon besoins de Firmenich SA"
"25733","34_25733","Environmental Economic Analysis of Irrigated Agriculture in the Region of Doukkha, externalities and economic benefits."
"25885","34_25885","Expertise informatique / Affaire P1 10 296 MP - Putallaz Alain"
"25890","34_25890","Engagement pour la coordination administrative et financière du projet Paléo 2010 pour la gestion du stand HES-SO à paléo en 2010"
"25892","34_25892","Accompagnement pour la mise en place d'une stratégie environnementale"
"25893","34_25893","Inscriptions aux camps 2010"
"25894","34_25894","Développement base de données librairie Institut Florimont"
"25895","34_25895","ProPAn: From Protein to Patent Annotation"
"25924","34_25924","Formation continue ""Centre de compétence pour la sécurité de l'information des entreprises"
"25927","34_25927","Passerelle Captransfert LT"
"25928","34_25928","Passerelle Captransfert MP"
"25940","34_25940","Interfaces communicantes pour la protection des biens culturels documentaires"
"25966","34_25966","Utiliser une démarche scientifique pour ouvrir la « black box » de la création d'entreprises, en comprendre les composantes et les interactions ainsi que les incidences quantitatives et qualitatives sur le tissu économique."
"26016","34_26016","Soutien au système qualité 2010"
"26019","34_26019","Soutien au système qualité 2010"
"26020","34_26020","Soutien au système qualité 2010"
"26021","34_26021","Soutien au système qualité 2010"
"26142","34_26142","MAS en ""Management de la sécurité des systèmes d'information"""
"26206","34_26206","MAS Luxury Management"
"26273","34_26273","Journée Franco-Suisse VS - Formation IEVS"
"26278","34_26278","Stratégie L/S et Recommandations d'Analystes"
"26290","34_26290","Préparation à la Certification CIA (Certified Internal Auditor) 2010-2011"
"26293","34_26293","Expertise informatique pour GPS"
"26334","34_26334","Paléo Festival Nyon 2010 - Enquête auprès des festivaliers"
"26336","34_26336","Analyse empirique du risque de sous-enchère salariale potentielle sur le marché du travail genevois"
"26339","34_26339","Développements SIDP et collaboration sur la plate-forme web"
"26352","34_26352","Présidente de la BIS"
"26353","34_26353","Maison de l'écriture à Montricher"
"26399","34_26399","Fonction d'""expert-métier"" en ressources documentaires 2009-2012"
"26416","34_26416","AEL offre de formation des cadres"
"26427","34_26427","DAS en Information et intelligence stratégiques"
"26462","34_26462","Herbstschule - Ecole d'automne : New Services in LIS 2010"
"26485","34_26485","Expertise informatique pour GPS 2"
"26486","34_26486","Enseignements / Projets C. Schaerer"
"26489","34_26489","Création d'une nouvelle offre des chaussures sur mesure sur l'Internet dans le segment du luxe."
"26490","34_26490","Soutien au système qualité 2010"
"26498","34_26498","Mise à jour du Rapport de durabilité"
"26499","34_26499","Accompagnement pour le développement du service de référence en ligne des bibliothèques municipales et de la bibliothèque de Genève"
"26595","34_26595","Gestion coopérative de la relation client (CRM) dans les destinations touristiques : Développement d'une méthode d'implémentation"
"26596","34_26596","Rationalisation et optimisation des pratiques documentaires au sein de l'Organe Genevois de répartition des bénéfices de la Loterie Romande"
"26606","34_26606","Passerelle EHG - HEG"
"26730","34_26730","Outil informatique d'aide à l'exploitation du système de gestion de la sécurité des systèmes d'information basé sur la norme ISO/IEC 27001"
"26771","34_26771","An Ethnographic Approach to Changes in Accountant Profiles and Tasks The leading role of an Integrated Financial System in public administration"
"26779","34_26779","Optimisation des Affectations aux Choix d'Options"
"26811","34_26811","CAS Management de projet appliqué (volée 7)"
"26818","34_26818","Agglomération métropolitaines du canton de Genève"
"26839","34_26839","Real-time Engine for Selecting Information for Patentable Innovation"
"26881","34_26881","Formation à la bonne gestion des dossiers RH"
"26883","34_26883","epSOS 2 ' Smart Open Services for European Patients - Open eHealth Initiative for a European Large Scale Pilot of Patient Summary and Electronic Prescription' Extension"
"26887","34_26887","FP7-ICT-2009-5 - KHRESMOI, Knowledge Helper for Medical and Other Information Users"
"26944","34_26944","Formation destiné aux bibliothècaires UNI-Genève ""Acceuil des usagers"""
"26972","34_26972","Inscriptions Activités du mercredi, SportAdos et Mercredi à ski ' Offre pour une version « fusionnée»"
"27004","34_27004","7ème Symposium de la Haute école de gestion de Genève Web et réseaux sociaux pour valoriser entreprises et services"
"27005","34_27005","Journée de l'immobilier et du logement"
"27006","34_27006","Etude sur la perception de l'acronyme hepia"
"27008","34_27008","EMBA en Management Communication Organisation"
"27047","34_27047","MAS en intelligence économique et veille stratégique"
"27056","34_27056","Accompagnement au changement dans le contexte de la gestion des salles à louer de l'Etat de Genève"
"27060","34_27060","Mise en oeuvre du protocole d'accord UNIGE - HES-SO Genève concernant la formation continue"
"27145","34_27145","Assurer une mission d'analyse des prestations fournies par la médiathèque du CRDP pour les enseignat-e-s du DIP"
"27239","34_27239","Diplôme d'études avancées (DAS) en Management durable"
"27358","34_27358","CAS Module LT 2 Inspiré - session 2010-2011 - OPE - P. Merlier"
"27359","34_27359","CAS Module MP 2 Optimisé - session 2010-2011 - OPE - P. Merlier"
"27360","34_27360","CAS Module LT 2 Inspiré - session 2010-2011 - VGE - P. Merlier"
"27361","34_27361","CAS Module MP 2 Optimisé - session 2010-2011 - VGE - P. Merlier"
"27362","34_27362","CAS Module LT 1 Transformé - session 2011-2012 - OPE - P. Merlier"
"27363","34_27363","CAS Module MP 1 Encadré - session 2011-2012 - OPE - P. Merlier"
"27364","34_27364","CAS Module MP 1 Encadré - session 2011-2012 - VGE - P. Merlier"
"27432","34_27432","Mandats divers filière Informatique de Gestion"
"27433","34_27433","Analyse de l'application de gestion financière de l'entreprise Posse SA"
"27496","34_27496","Mise à disposition d'une plateforme d'(auto-)évaluation des services d'information en ligne pour : (1) comprendre les besoins des utilisateurs, (2) analyser leurs activités, (3) estimer de l'utilité des ressources, (4) améliorer l'utilisabilité du site we"
"27565","34_27565","Generating Relevance for Automated Alerts in Life Sciences"
"27631","34_27631","Méthodologie et évaluation d'un site potentiel pour la succursale de SL&C"
"27632","34_27632","L'aérodrome de Sion face à son avenir"
"27634","34_27634","Portrait socio-économique de la Ville de Genève"
"27638","34_27638","Mise en oeuvre de projets développement durable et responsable dans les Ecoles HES-Genève"
"27684","34_27684","MAS en ""Management de la sécurité"
"27997","34_27997","Providing equal chances to disabled and special needs students: implementation to a cost effective game based case study teaching in the virtual world of Second Life."
"27998","34_27998","Second Brain"
"28010","34_28010","Les flux de RODIN"
"28011","34_28011","Prix Genilem Entrepreneur HES 2011"
"28013","34_28013","Aide à la conception d'une nouvelle organisation de l'information"
"28080","34_28080","Cost effective game based marketing teaching in immersive 3D virtual worlds: A comparative implementation of cross-border multi-campus case study teaching in Second Life."
"28097","34_28097","Challenging the precautionary principle in global risk governance: Lessons from the H1N1 pandemic and the Iceland volcano's ash cloud"
"28105","34_28105","Etude des charges d'agglomération métropolitaine du Canton de Genève / Volets : Trafic et Santé"
"28118","34_28118","Reuse and Alert for better Health"
"28356","34_28356","Récupération Information GPS embarqué AUDI"
"28358","34_28358","Secrétariat / Perfectionnement"
"28359","34_28359","Accompagnement de la mise en place d'une campagne développement durable dans le domaine de la consommation énergétique"
"28385","34_28385","Co-organisation de la journée entreprise-développement durable du 13 mai 2011"
"28386","34_28386","Commercialisation de Sublime Video"
"28434","34_28434","Executive MAS HES-SO « Quality & Strategy Manager » 2010-2012"
"28758","34_28758","Formation destiné aux bibliothècaires UNI-Genève ""Acceuil des usagers"""
"28762","34_28762","Analyse de l'application Flora"
"28763","34_28763","Fonds d'arbitrage de volatilité"
"28764","34_28764","Evaluation du comportement des utilisateurs en ligne de la Phonothèque Nationale Suisse"
"28765","34_28765","Développement d'une méthodologie d'aide au choix d'un ERP pour la PME Supercom"
"28830","34_28830","Leading House ""Analyse des déterminants de la transitions entre l'école obligatoire et le post-obligatoire à partir des données scolaires du canton de Genève"
"28983","34_28983","Mesure du degré d'usage du WEB 2.0 dans les sites commerciaux"
"29006","34_29006","Application SLJ 2011"
"29007","34_29007","L'impact de la fiscalité sur les choix de localisation des entreprises"
"29016","34_29016","Socio-Markal appliqué aux  services énergétiques en milieu urbain: comment améliorer l'impact des mesures d'économie d'énergie par l'analyse comportementale des consommateurs finaux ?"
"29054","34_29054","Design et tarification des services: une approche pluridisciplinaire."
"29072","34_29072","IMPACTS DU DÉVELOPPEMENT DURABLE SUR LA PERFORMANCE DES FIRMES ET LEURS PERCEPTIONS PAR LES INVESTISSEURS"
"29083","34_29083","Composition d'équipes d`intervention"
"29086","34_29086","Risk management at international organizations. Lessons from the H1N1 pandemic and the Iceland volcano's ash cloud."
"29100","34_29100","Magic Turtle information system"
"29106","34_29106","Faire un inventaire des diverses pratiques d'accompagnement à la création d'entreprises en Suisse Romande et en France voisine, analyser les outils utilisés et proposer une typologie."
"29145","34_29145","Soutien au système qualité 2011"
"29261","34_29261","Concept de valorisation de la biomasse ' Partie économique"
"29329","34_29329","École d'automne « New Services in Library & Information Sciences » 2011 : User-friendliness in digital & physical libraries"
"29402","34_29402","Strategie eHealth"
"29417","34_29417","ePortfolio citoyen"
"29418","34_29418","Comparative analysis of on-line elections in the world and an analysis of a possibility to introduce on-line voting in the Czech Republic"
"29618","34_29618","Nouvelles dimensions dans l'apprentissage interactif de l'anatomie radiologique"
"29703","34_29703","DAS Gestion des risques d'entreprise"
"29855","34_29855","Les communautés de pratique à l'Etat de Genève (facteurs de réussite à moyen et long terme)"
"29857","34_29857","Accompagnement pour la mise en place d'un bureau de gestion du portefeuille de projet du DSPE"
"29860","34_29860","Competence Center for Complex Digital Forensics"
"29861","34_29861","Élaboration d'une brochure sur la gouvernance d'entreprise pour les PME"
"29902","34_29902","Analyse comparative des expectatives et de la satisfaction des utilisateurs vis-à-vis de SuisseID dans le canton de Genève / CTI: UO 3608 / CR 05080490"
"29950","34_29950","Soutien au système qualité 2011"
"29951","34_29951","Soutien au système qualité 2011"
"29952","34_29952","Soutien au système qualité 2011"
"29953","34_29953","Soutien au système qualité 2011"
"30215","34_30215","Logiciels libres de gestion de contenu (CMS) en bibliothèque, documentation et archives"
"30221","34_30221","CAS de Veille en entreprise"
"30259","34_30259","Etude et réalisation d'un environnement basé sur les ontologies métier pour la compréhension semi-automatique et la réingénierie de système d'information."
"30338","34_30338","Novartis - NIBR ChemQueST (Feasability study)"
"30550","34_30550","CAS Management de projet appliqué (volée 8)"
"30551","34_30551","Diplôme d'études avancées (DAS) en Management durable"
"30552","34_30552","8ème Symposium de la Haute école de gestion de Genève La gestion par le cloud Mode d'emploi pour entreprises et administrations"
"30553","34_30553","Analyse empirique du système de rémunération en vigueur selon la ""CCT Intercommunale du personnel des institutions genevoises de la petite enfance"""
"30554","34_30554","Certification CIA (Certified Internal Auditor) - Audit interne - 2011-2012"
"30645","34_30645","Soutien ouverture filière IBA"
"30734","34_30734","Projet CTI - Text Mining for Ethical Contents"
"30975","34_30975","Evaluation de la gouvernance et de la gestion des restaurants et cuisines scolaires en Ville de Genève"
"30977","34_30977","Perspectives du marché immobilier romand"
"31076","34_31076","Un outil de pilotage pour déterminer et analyser la demande en temps réel pour des régions touristiques basé sur les indicateurs indirects (ou « flash indicators »)"
"31117","34_31117","Modélisation Processus ""Modernisation ge.ch"
"31127","34_31127","OFPC - CIF et 10ième anniversaire de la loi sur la formation continue"
"31177","34_31177","Rare Disease Computing, Omics, Databasing, and eHealth"
"31191","34_31191","Centralized versus decentralized economical models for an optimal PC-grid management"
"31298","34_31298","Développement d'une plateforme de gestion de tests pour le logiciel de simulation cfsFlow"
"31302","34_31302","CAS Module MP 2 Optimiser - session 2011-2012 - VGE - P. Merlier"
"31303","34_31303","CAS Module LT 2 Inspirer - session 2011-2012 - OPE - P. Merlier"
"31305","34_31305","CAS Module MP 1 Encadrer - session 2012-2013 - VGE - P. Merlier"
"31306","34_31306","CAS Module MP 2 Optimiser - session 2011-2012- OPE - P. Merlier"
"31307","34_31307","CAS Module LT 1 Transformer - session 2012-2013 - OPE - P. Merlier"
"31308","34_31308","CAS Module MP 1 Encadrer - session 2012-2013 - OPE - P. Merlier"
"31309","34_31309","Mandat CAS module LT 1 Transformer - session 2012-2013 - Ville de Genève"
"31331","34_31331","Certificate of Advanced Studies (CAS) en Business Analyse "
"31720","34_31720","Executive MAS HES-SO « Quality & Strategy Manager » 2010-2012"
"31721","34_31721","Logiciels libres de gestion de contenu (CMS) en bibliothèque, documentation et archives"
"31891","34_31891","Conférence ""Innovation, Financement et Entrepreneuriat"""
"32060","34_32060","MObile COllection and DIssemination of Seniors' Skills -Technical Side"
"32081","34_32081","Conception et mise en place d'un système de gestion des archives pour la Haute école de santé de Genève"
"32096","34_32096","Roue d'INformation II"
"32219","34_32219","Prix Genilem Entrepreneur HES 2012"
"32220","34_32220","Élaboration de trois études de cas pour la recherche scientifique en bibliothéconomie dans le cadre du projet scientifique WiSuMa"
"32261","34_32261","Organisation et exécution d'une formation interne pour les collaborateurs et autres acteurs de l'Etat de Genève."
"32265","34_32265","Formalisation d'un système de contrôle interne (SCI) pour le pouvoir judiciaire"
"32369","34_32369","Formation continue pour la banque Lloyds PB Operations Training"
"32434","34_32434","Portrait de l'entrepreneur socialement engagé en Suisse et besoins spécifiques en termes d'outils de gestion"
"32436","34_32436","Recherche pour l'élaboration d'un outil de diagnostique d'entreprise"
"32491","34_32491","Sustainability Enquiry Networks in Science Education"
"32507","34_32507","Secrétariat / Perfectionnement"
"32551","34_32551","MAS en ""Management de la sécurité"""
"32634","34_32634","Soutien au système qualité 2012"
"32635","34_32635","Soutien au système qualité 2012"
"32636","34_32636","Soutien au système qualité 2012"
"32637","34_32637","Soutien au système qualité 2012"
"32638","34_32638","Soutien au système qualité 2012"
"32639","34_32639","Soutien au système qualité 2012"
"32661","34_32661","Web-Aided Learning environment for Organizations and Re-/upskilling"
"32767","34_32767","Numerical Simulation of 3D impulse Waves"
"32795","34_32795","Révision du planificateur de l'incidence financière des projets d'urbanisation sur les finances des communes"
"32828","34_32828","Création d'un jeu pédagogique pour des individus en difficulté"
"32893","34_32893","Investir judicieusement dans la qualité et la publicité afin de mitiger une éventuelle crise produit."
"32903","34_32903","Journée URM - Développer une culture projet pour atténuer nos risques"
"32960","34_32960","Making Big Data Work for Medical Practice"
"32962","34_32962","LnDDiP: the Lanthanides Drug Discovery Pipeline"
"32963","34_32963","Predicting customer behavior by combining freetext information with structured customer data"
"32966","34_32966","Cost effective Game Based Marketing teaching in Immersive 3D Virtual Worlds Implementation to Case Study Teaching In Second Life"
"32967","34_32967","Développment d`une vue 'Domaine' pour l'architecture logicielle et application à un grand logiciel d'aide à l`agriculture (la « DomainView »)"
"33012","34_33012","Model-Driven European Paediatric Digital Repository"
"33046","34_33046","Management pour le CERN"
"33099","34_33099","Cours MIME (Manage) "
"33116","34_33116","Expertise GPS BMW X5"
"33135","34_33135","optRDV : Planification Optimisée de Rendez-Vous"
"33215","34_33215","Etude de faisabilité pour les tâches de text mining dans le cadre du projet OFFT N@W (HEdS)"
"33239","34_33239","Understanding the market for raw wood supply and demand aspects"
"33243","34_33243","Web Novelty Detection Engine [WeNDEE]"
